Term;idf
circumstance;0,000000
claims;0,000000
Bottom;1,945910
salutation;0,693147
emblazonings;1,945910
creature;0,000000
solitaries;1,945910
child;0,000000
evinced;1,098612
irresolution;1,098612
withholding;1,945910
sister—the;1,945910
chink;0,693147
resoundingly;1,945910
thirstily;1,945910
wonderment;1,945910
chins;1,945910
“‘Great;1,945910
out—a;1,945910
fingering;1,945910
wisdom;0,000000
Povelson—declaring;1,945910
producing;0,000000
secrecy;0,000000
deliriously;1,945910
evinces;1,945910
fulness;1,945910
monologues;1,945910
outfits;1,945910
preserver—an;1,945910
harbors;1,945910
groin;1,945910
czarship;1,945910
hurrah;1,945910
beautifying;1,945910
HARPOONEERS;1,945910
occurring;1,945910
Byward;1,945910
impairs;1,945910
bowstring;1,945910
china;1,098612
pervaded;0,693147
Labor’s;1,945910
“Ancient;1,945910
laugh’s;1,945910
“‘Down;1,945910
vapor—this;1,945910
Bingley;1,945910
thimbleful;1,945910
barque;1,945910
throats;0,000000
exterminate;1,945910
utilities;1,945910
ankers;1,945910
affords;0,693147
plied;0,693147
Marine;1,945910
all—declared;1,945910
railing;1,098612
Egyptian;1,945910
precipitated;1,098612
sake—I;1,945910
afore;0,693147
facetiousness;1,945910
Phil;1,945910
proceed;0,000000
infants;1,098612
Hitherto;1,098612
introspect;1,945910
acorns;1,945910
plungingly;1,945910
banister;1,945910
confirmation;0,000000
deathbeds;1,945910
simultaneousness;1,945910
utilitarian;1,945910
uniting;1,945910
breasted;0,693147
assumed;0,000000
Marbank;1,945910
assumes;1,945910
plumage;1,945910
rashly;1,945910
intervals—stepped;1,945910
vulgarity;1,945910
lifelessly;1,945910
irregular;0,693147
ulceration;1,945910
Insensibly;1,945910
archangel;1,098612
tainted;0,000000
Nightgown;1,945910
scarry;1,945910
shriek—“The;1,945910
apprehended;1,098612
homely;1,945910
piggledy;1,945910
“Would’st;1,945910
Sphinx;1,945910
misdirected;1,945910
ineffectual;0,693147
nutmeg;1,945910
asperity;1,945910
Bonapartes;1,945910
appropriated;1,098612
reign;1,098612
WAISTCOAT;1,945910
simplifies;1,945910
uncomfortableness;1,945910
members;1,945910
caulking;1,945910
coquetry;1,098612
mineral;1,945910
stock;0,000000
diabolic;1,098612
systematizer;1,945910
mahogany;0,000000
that—let;1,945910
sharppointed;1,945910
accumulation;1,098612
voluble;1,945910
coquette;1,945910
kettles;1,945910
loins;1,098612
chick;1,945910
mad—Starbuck;1,945910
confiscation;1,945910
snow;0,000000
‘One;1,945910
Ashore;1,945910
Genevan;1,945910
admonished;1,945910
spangling;1,945910
fruit;0,693147
gentlemen—that;1,945910
afoot;1,945910
extorted;1,945910
despise;0,693147
grievous;0,693147
—repairing;1,945910
Growlands;1,945910
tingles;1,945910
vulgar;0,000000
tarpaulin;1,945910
intended;0,000000
cypher;1,945910
purveyors;1,945910
dismally;1,098612
explanations;0,000000
Specksnyder;1,945910
victim;0,000000
skull;1,098612
heterogeneously;1,945910
Phoo;1,945910
incantation;1,098612
systematization;1,945910
tingled;1,945910
chief;0,000000
jaundice;1,945910
systematized;1,945910
Foremost;1,945910
wand’ring;1,945910
groan;0,000000
ober;1,945910
obey;0,000000
viands;1,098612
accumulating;1,098612
WILLIAM;1,098612
satiety;1,945910
joints;0,000000
Francisco;1,945910
brokenly;1,945910
clashing;1,098612
snug;0,693147
Englishmen;1,098612
portions;1,098612
displayed;0,000000
Laplander;1,945910
absorption;1,945910
painters’;1,945910
ostlers;1,945910
repentance;0,000000
compounded;1,945910
Marius;1,945910
shrewd;1,945910
Tower;0,693147
offend;1,098612
demonstration;1,945910
parents’;1,945910
comes—some;1,945910
commendation;1,945910
actions;0,000000
neatly;0,693147
dispersed;0,693147
panels;1,945910
included—can;1,945910
did’st;1,945910
ditchers;1,945910
capitulated;1,098612
facts;0,000000
mumblings;1,945910
excuse;0,000000
placards;1,945910
Empires;1,945910
helplessness;1,945910
giver;1,945910
enlist;1,945910
Really;1,098612
pointless;1,945910
Telegraph;1,945910
implied;1,945910
consulting;0,000000
weathering;1,945910
dislodged;1,945910
declaration;1,098612
boatheader;1,945910
deafened;0,693147
philosophic;1,945910
startling;0,693147
Standing;1,098612
prosperous;0,000000
hailed;0,000000
Blanco;1,945910
implies;1,098612
feelings;0,000000
ribboned;1,945910
calico;1,098612
friendship;0,000000
side—about;1,945910
unknowingly;1,945910
‘“Miss;1,945910
lightnings;1,098612
obeyest;1,945910
meridians;1,945910
disappointed;0,000000
canopy;1,098612
peopling;1,945910
Ganges;1,945910
Englishman;0,000000
continue;0,000000
regurgitation;1,945910
cautiously;0,000000
offers;0,000000
quivered;0,000000
molasses;1,945910
rusted;1,945910
secrets;0,000000
Mysticetus;1,945910
studded;1,945910
guilty;0,000000
think”;1,945910
maritime;1,945910
pursuance;1,945910
pedlars;1,945910
sinks;1,098612
hooked;1,098612
booming;1,945910
rustic;0,693147
‘Sixteenth;1,945910
prudent;0,693147
secrete;1,945910
outwatched;1,945910
Lowering;1,945910
rotation;1,945910
forgetfulness;0,000000
dashing;0,693147
detects;1,945910
windows;0,000000
generic;1,945910
swayings—coyings—flutterings;1,945910
heinous;1,098612
embargo;1,945910
“Those;1,098612
unquestionably;1,098612
forming;0,000000
barreller—don’t;1,945910
dominion;0,693147
circles;0,693147
extracting;0,693147
smugglers;1,945910
seafaring;1,945910
Bottle;1,945910
victoriously;1,945910
impenitently;1,945910
Goat;1,945910
struggle;0,000000
tantalizing;1,945910
grows;1,098612
Borneo;1,945910
Steelkilt—but;1,945910
neater;1,945910
caves;1,098612
LITTLE;1,945910
infancy;0,000000
extraction;1,945910
theoretic;1,945910
Plowdon;1,945910
hand’s;1,945910
collared;1,945910
unquestionable;1,945910
Paean;1,945910
revengeful;1,098612
death’s;1,945910
unfounded;1,945910
circled;1,098612
overseeing;1,945910
hookah;1,945910
Creagh;1,945910
hoar;1,945910
seesaw;1,945910
riveted;1,098612
Christian’s;1,945910
hoax;1,945910
Cosmopolitan;1,945910
Mansions;1,945910
ivory;0,693147
—But;1,945910
growl;1,098612
barred;0,000000
grown;0,000000
Nonconformist;1,945910
instalments;1,945910
Zogranda;1,945910
Fixed;1,945910
barrel;0,693147
unintelligible;0,693147
terrified;0,693147
Road;1,945910
Roar;1,098612
incompleteness;1,945910
disgrace;0,000000
strides;1,945910
barren;0,000000
encountered;0,693147
grove;0,000000
excitedly;1,098612
Mirabilis;1,945910
receptacle;1,098612
“Sway;1,945910
embarks;1,098612
choice;0,000000
’tis;1,945910
brimmed;1,098612
cogitated;1,945910
forfeits;1,945910
ship—forgetful;1,945910
cucumber;1,098612
visage;0,000000
intensified;0,000000
replace;0,693147
appointment;0,000000
work—Queequeg;1,945910
deadliest;1,098612
“Nevertheless;1,098612
Inward;1,945910
sobs;0,693147
death—a;1,945910
heeding;1,945910
feasible;1,945910
treadle;1,945910
group;0,000000
Oakes;1,945910
chalking;1,945910
Rock;1,098612
Ephesian;1,945910
gross;0,693147
untinctured;1,945910
uncompleted;1,945910
hen’s;1,945910
Hankey;1,945910
chocks—dropped;1,945910
thwarted;1,945910
soak;1,945910
Gods;1,945910
soar;1,098612
managing;0,693147
stratagems;1,945910
endwise;1,945910
sustain;0,693147
soap;1,945910
classify;1,945910
rocking;1,098612
accompaniments;1,945910
COPPER;1,945910
silvery;1,098612
banking;1,098612
Shan’t;1,945910
general;0,000000
caved;1,098612
discontinuance;1,945910
Haggard;1,945910
uphold;1,945910
meandering;1,945910
lasses;1,945910
chalices;1,945910
process;0,000000
philosopher;0,000000
teapot;1,945910
soda;1,945910
manikin;1,945910
disinclined;0,693147
fearfulness;1,945910
agrarian;1,945910
Hogarthian;1,945910
reverberated;1,945910
domicile;1,945910
“Drive;1,098612
unforeseen;0,693147
undoubted;0,693147
reassurances;1,945910
mastheads;1,945910
measureless;1,945910
—Middle;1,945910
‘Child;1,945910
tramp;1,098612
before—and;1,945910
vaulted;1,098612
‘Adios;1,945910
stand—his;1,945910
dishonoured;1,945910
soft;0,000000
jump;0,693147
“Such;0,000000
Burke;1,945910
Mungo’s;1,945910
sofa;0,693147
“‘Stern;1,945910
gasfitters;1,945910
enthusiast;1,945910
sixpence;0,000000
warren;1,945910
meditated;0,693147
enthusiasm;0,000000
flexible;1,945910
transfix;1,945910
duffer;1,945910
wisely;0,000000
trusting;1,098612
soil;0,000000
Owing;1,945910
honourable;0,000000
soie;1,945910
fathoms;1,945910
spark;0,000000
integral;1,945910
Apology;1,945910
hearing;0,000000
feigned;0,693147
enrolled;1,945910
spare;0,000000
emotional;1,945910
affirmation;1,945910
kitchens;1,945910
spars;1,098612
DEAR;1,098612
transition;0,000000
equably;1,945910
traps;0,693147
sextons;1,945910
overspreading;1,098612
junk;1,945910
imbecility;0,693147
hand—a;1,945910
analytic;1,945910
charmingly;0,693147
goodwill;0,693147
accountant;1,098612
rubbed;0,000000
hoky;1,945910
inclined;0,000000
impregnably;1,945910
Watching;1,945910
obsequiousness;1,098612
hold;0,000000
fabricated;1,945910
jure;1,945910
Snapping;1,945910
correctly;0,693147
trail;0,693147
Rome;0,000000
seals;1,945910
harems;1,945910
rubber;1,945910
trait;1,098612
“Lucie;1,945910
impregnable;1,945910
sheeted;1,945910
Cards;1,945910
Gone;0,693147
train;0,000000
unstaggering;1,945910
Gold;1,098612
pestiferous;1,945910
parcelling;1,945910
rapidity;0,000000
Slowly;1,098612
granting;1,098612
Vauxhall;1,945910
DECK;1,945910
seams;1,945910
Stick;1,945910
Turn;0,000000
I—I;1,945910
Turk;1,098612
officiating;1,098612
hinge;1,945910
subtlety;1,945910
Spanishly;1,945910
landlord;0,000000
purchasing;0,693147
forbids;1,945910
berries;1,945910
halfspent;1,945910
hone;1,945910
tidings;0,000000
crones;1,945910
offences;1,945910
unlimbed;1,945910
carcass—the;1,945910
Prepare;1,945910
amalgam;1,945910
Room;1,945910
owner;0,000000
sole;0,000000
sold;0,693147
spans;1,945910
midnight;0,000000
jury;0,000000
pounded;1,098612
hatchway;1,945910
holy;0,000000
remembering;0,000000
Spitzbergen;1,945910
solo;1,945910
Locks;1,945910
eternally;0,693147
foreshadowed;1,945910
—Aye;1,945910
tracks;0,693147
impend;1,945910
home;0,000000
hole;0,000000
armoury;1,945910
disinterred;1,098612
“Pastime;1,945910
owned;0,693147
marching;1,945910
Good;0,000000
rites;1,098612
subtlest;1,945910
Recalled;1,945910
arguing;0,693147
Whoop;1,945910
‘Now;1,098612
there—my;1,945910
hope;0,000000
‘Not;1,945910
cockades;1,945910
rogues;1,945910
‘Nor;1,945910
sinew;1,945910
tablet;1,945910
tables;0,000000
Tempered;1,945910
hook;0,000000
sons;0,000000
hoop;1,945910
shiftings;1,945910
hoot;1,945910
WASHING;1,945910
song;0,000000
heartless;0,000000
disbands;1,945910
basketed;1,945910
studious;0,693147
portmanteau;1,945910
31st;1,945910
ridicule;1,098612
propulsion;1,945910
distinctly;0,000000
loading;1,098612
critters;1,945910
vacant;0,000000
hoof;1,945910
heavy;0,000000
heart’s;1,945910
Tollers;1,945910
Rope;1,945910
hinds;1,945910
cinders;1,945910
machinery;0,693147
summed;1,098612
sings;0,000000
Fejee;1,945910
eventide;1,945910
natur;1,945910
unpleasant;0,000000
Ramadans;1,945910
ENGINEER;1,945910
Rose;1,945910
summer;0,000000
Still;0,000000
egress;1,098612
Queequeg—a;1,945910
banded;1,945910
streaming;0,693147
file;0,693147
Desolation;1,945910
incidents;0,000000
I’M;1,945910
heave;0,693147
Ross;1,098612
butts;1,945910
affirmative;0,000000
follies;1,098612
Morquan;1,945910
Calhoun;1,945910
amber;1,945910
Whole;1,945910
corrected;0,693147
I’d;1,098612
recalled—the;1,945910
rustle;0,693147
thus—not;1,945910
soot;1,098612
—where’s;1,945910
marketless;1,945910
observable;1,098612
I’m;1,098612
appallingly;1,945910
mustered;1,945910
return;0,000000
succour;1,098612
Stubb—one;1,945910
sir—to;1,945910
gnats;1,945910
Transgression;1,945910
inconsequential;1,945910
cheetah;1,945910
seats;0,000000
heath;1,098612
ours—watery;1,945910
a’top;1,945910
soliloquizer;1,945910
soliloquizes;1,945910
shears;1,945910
fine;0,000000
frementi;1,945910
find;0,000000
host;0,000000
soliloquized;1,945910
specialities;1,945910
slighting;1,945910
pilots;1,945910
day’s;1,098612
Occupied;1,945910
illustrate;0,693147
hose;1,945910
sort;0,000000
film;1,945910
fill;0,000000
hears;0,693147
heart;0,000000
trash;1,098612
Maachah;1,945910
horn;0,693147
Pink;1,945910
Pine;1,945910
metaphysically;1,945910
leaning;0,000000
grunting;1,945910
sore;0,000000
Perpetual;1,945910
sky—lurid;1,945910
petty;1,098612
sentiment;0,000000
soup;0,000000
coiner;1,945910
sheath;1,945910
soul;0,000000
hove;1,945910
dispersal;1,945910
troubles;1,098612
sour;0,000000
coined;1,945910
fawning;1,945910
plumber;1,945910
concocting;1,945910
hour;0,000000
Beings;1,945910
troubled;0,000000
heard;0,000000
falling;0,000000
processes;1,945910
cudgelling—in;1,945910
fins;1,945910
sought;0,000000
Pipe;1,945910
discredit;1,945910
sots;1,945910
heaps;1,098612
unbecomingness;1,945910
narrator;1,945910
canoes;1,098612
tracts;1,945910
Pips;1,945910
intrepidly;1,945910
soapstone;1,945910
fence;1,098612
placeless;1,945910
Queequeg’s;1,945910
sown;1,098612
“Food;1,945910
credible;1,945910
edifying;1,098612
precipices;1,945910
firm;0,000000
constellation;1,945910
fire;0,000000
‘EVERYBODY;1,945910
particles;1,098612
astern—St;1,945910
tiger;0,693147
howl;0,000000
Pitchpoling;1,945910
caulk;1,945910
Metcalf;1,945910
foreigner;1,098612
awestruck;1,945910
clung;0,693147
taketh;1,945910
topmost;1,098612
fist;1,098612
Voilà;1,945910
vomit;1,945910
crackling;1,945910
adieu;0,693147
‘Speak;1,945910
caressingly;1,945910
accordance;0,693147
‘Stolen;1,945910
clump;0,000000
Inquiry;1,945910
people;0,000000
designing;1,945910
repine;1,945910
peninsula;1,945910
“good;1,945910
over”—these;1,945910
thinkings;1,945910
fish;0,000000
Pity;1,945910
Pitt;1,945910
Antony;1,945910
handmaid;1,945910
alarming;0,693147
Seventeen;1,945910
promiscuously;1,945910
cannon;1,098612
reputation;0,000000
consign;1,098612
Whose;1,945910
Strong;1,945910
demselves;1,945910
“Didn;1,945910
innocently;1,098612
tavern;1,945910
Joppa;1,945910
Jersey;1,945910
adhesive;1,945910
Basilosaurus;1,945910
profundity;0,693147
thrashing;1,945910
sufferings;0,000000
fits;0,000000
hunger;0,000000
ligature;1,945910
Bartholomew;1,945910
systematically;1,098612
mazes;1,945910
campaign;1,098612
multifarious;1,945910
conflict;0,693147
recognises;1,945910
loudly;0,000000
seethe;1,945910
reasons;0,000000
“Hush;1,945910
Sorrows;1,098612
begging;0,693147
Shadow;1,098612
girdling;1,945910
Jeffries;1,945910
Cheer;1,945910
scrutinizing;1,098612
recognised;0,000000
denunciation;1,945910
definition;0,693147
fallacious;1,945910
meanness;1,098612
feline;1,945910
Cheever;1,945910
slumbers;0,693147
Solander’s;1,945910
lattice;1,945910
outstripped;1,945910
Hebrew;0,693147
recognisant;1,945910
desirable;0,693147
girlhood;1,945910
fable;1,945910
wisest;0,000000
smoothings;1,945910
consist;1,098612
afoam;1,945910
hippos;1,945910
reveries—stand;1,945910
“Drink;1,945910
leagued;1,945910
Eyford;1,945910
diverging;1,945910
deplore;1,098612
comfits;1,945910
Munich;1,945910
flickered;1,945910
leagues;0,693147
hints;0,693147
arbours;1,945910
reduced;0,000000
ornamentation;1,945910
‘Give;1,945910
narrates;1,945910
fascination;0,693147
fan—and;1,945910
enjoyable;1,945910
versions;1,945910
moans;1,945910
isinglass;1,945910
Stowe’s;1,945910
narrated;0,000000
civilized;1,098612
regions;0,000000
wheresoe’er;1,945910
irksome;0,693147
stampings;1,945910
Banks”;1,945910
mutes;1,945910
Squire;1,945910
execrated;1,945910
Meningen;1,945910
napoleons;1,945910
violate;1,945910
“‘Frankenstein;1,945910
spat;0,693147
unprepared;0,693147
inhabit;1,945910
prostrated;1,945910
grimaces;1,945910
till—but;1,945910
fascinating;0,693147
rattling;0,000000
bewailed;1,945910
constables;1,945910
spoutings;1,945910
spake;1,945910
knotting;1,945910
anonymous;1,945910
threading;1,945910
spar;1,945910
Dauphine;1,945910
recrossed;1,098612
patrols;1,945910
span;0,693147
Comparing;1,945910
clues;1,945910
dawned;0,693147
pronouncing;0,693147
Extremely;1,945910
appealed;1,098612
sped;1,945910
tight;0,000000
‘there’s;1,098612
space;0,000000
reference;0,000000
capriciously;1,098612
grandmammas;1,945910
chamber;0,000000
arrange;0,000000
navies;1,945910
inferred;0,693147
hull’s;1,945910
disengaged;1,098612
depart;0,000000
“Form;1,945910
butter—twenty;1,945910
incongruity;1,945910
cause—the;1,945910
Counterpane;1,945910
Apparently;1,945910
circuitous;1,945910
again—the;1,945910
published;1,945910
fading;0,693147
spade;1,098612
figure—her;1,945910
Petrarch;1,945910
bedeadened;1,945910
—And;1,945910
Stroud;1,945910
publisher;1,945910
enticed;1,945910
annihilated;1,098612
rumble;0,693147
slogan;1,945910
Moorish;1,945910
tract;1,945910
Mastodon;1,945910
thrilling;1,098612
dormer;1,945910
statements;0,693147
chummed;1,945910
aggregate;1,945910
trace;0,000000
moments;0,000000
Stubb—that’s;1,945910
hydraulics;1,945910
Thanks;0,693147
clubs;1,098612
Deliberately;1,945910
track;0,000000
“Hooray;1,945910
Lodge;1,098612
debauched;1,945910
it—glorified;1,945910
thirsted;1,945910
stifle;1,098612
unchanged;0,693147
trader;1,098612
trades;1,098612
unheard;0,693147
clanged;1,098612
trade;0,000000
Trumpa;1,945910
insisted;0,000000
shortness;0,693147
ennui;1,098612
resplendent;1,945910
picturesquely;1,945910
triangles;1,945910
oppressing;1,945910
‘Seals;1,945910
dilapidated;1,945910
undigested;1,945910
schoolroom;1,945910
searchingly;1,098612
Maybe;1,098612
Sherry;1,945910
throbs;1,945910
younger;0,000000
prolongings;1,945910
earth—heaven;1,945910
Newspaper;1,945910
promenade;1,945910
Principles;1,945910
docketing;1,945910
ringing;0,693147
throat;0,000000
sentimental;0,000000
included—and;1,945910
“grey;1,945910
’gainst;1,945910
cupidity;1,945910
RUCASTLE;1,945910
memoirs;1,945910
stoven;1,945910
pulled;0,000000
signify;1,098612
fanciful;0,000000
succinct;1,945910
reconciliation;1,945910
oppression;1,098612
spin;0,693147
loosely;1,098612
qualities;0,000000
pulley;1,945910
spit;1,945910
register;1,098612
deducing;1,945910
Prophet;1,945910
heeds;1,945910
fleet;1,098612
offended;0,693147
saddle;1,098612
dooties;1,945910
Kirwin’s;1,945910
awakening;1,098612
offender;1,945910
magnificence;1,098612
dubious;0,000000
duplicates;1,098612
amend;1,098612
Perth;1,098612
propitious;1,945910
consent;0,000000
avenger;1,945910
Mesopotamian;1,945910
Walking;1,098612
avenged;1,098612
‘May;1,945910
exchange;0,000000
“Best;1,945910
mercies;1,945910
Bridge;1,098612
unwearied;1,098612
bull—poor;1,945910
turban;1,098612
philanthropists;1,945910
